id,class,long,lat,NDVI,NDWI,ONIR,ODVI,NDCI,PSRI,BNDVI,HubDist
"216320","1",119.874288,4.900900,0.012853,0.018622,371.508891,0.010926,0.030303,-0.130561,-0.049948,4049.168548411553729
"216321","1",119.874738,4.900898,0.013444,0.023781,398.508891,0.011517,0.028406,-0.136694,-0.051909,4096.792002227784906
"216322","1",119.875189,4.900896,0.015663,0.038684,466.508891,0.013736,0.030376,-0.175228,-0.067625,4144.470383016227970
"216323","1",119.875639,4.900894,0.008379,0.047042,472.508891,0.006452,0.025194,-0.183831,-0.078378,4192.201815998540042
"216324","1",119.876090,4.900892,0.005389,0.058561,479.508891,0.003462,0.030303,-0.209268,-0.092226,4239.984508772504341
"216325","1",119.876540,4.900890,0.005774,0.061654,441.508891,0.003847,0.027854,-0.215686,-0.093978,4287.816746962450452
"216326","1",119.876990,4.900888,-0.001844,0.102534,552.508891,-0.003771,0.020345,-0.241758,-0.110120,4335.696890095146045
"216756","1",119.873836,4.900450,0.008232,0.015477,340.508891,0.006305,0.022760,-0.099806,-0.040346,3986.526154489299643
"216757","1",119.874286,4.900448,0.008793,0.024102,391.508891,0.006866,0.022640,-0.119732,-0.049263,4034.270482721798544
"216758","1",119.874736,4.900446,0.010204,0.026001,414.508891,0.008277,0.025592,-0.126552,-0.050902,4082.067754353069631
"216759","1",119.875187,4.900444,0.013725,0.035673,445.508891,0.011798,0.024721,-0.170673,-0.067418,4129.916130458711450
"216760","1",119.875637,4.900442,0.010218,0.043701,463.508891,0.008291,0.024982,-0.178208,-0.073710,4177.813854432588414
"216761","1",119.876088,4.900440,0.005257,0.053277,458.508891,0.003330,0.024067,-0.195481,-0.085818,4225.759247543714991
"216762","1",119.876538,4.900438,0.009563,0.068225,463.508891,0.007636,0.031590,-0.245737,-0.103923,4273.750704756762389
"216763","1",119.876988,4.900436,-0.001424,0.105208,606.508891,-0.003351,0.014522,-0.261586,-0.117492,4321.786690825683763
"217193","1",119.873834,4.899998,0.012828,0.016491,366.508891,0.010901,0.025802,-0.121154,-0.045920,3972.021488983794370
"217194","1",119.874284,4.899996,0.010431,0.020345,368.508891,0.008504,0.024437,-0.114504,-0.045776,4019.938096741827394
"217195","1",119.874734,4.899994,0.005752,0.027801,396.508891,0.003825,0.023558,-0.132501,-0.057893,4067.903780860389361
"217196","1",119.875185,4.899992,0.010896,0.035216,414.508891,0.008969,0.026329,-0.165447,-0.067398,4115.916824863125839
"217197","1",119.875635,4.899990,0.011707,0.043458,463.508891,0.009780,0.029056,-0.174964,-0.071162,4163.975589769494036
"217198","1",119.876086,4.899988,0.014305,0.049540,475.508891,0.012378,0.024618,-0.200296,-0.078748,4212.078509887027394
"217199","1",119.876536,4.899986,0.016617,0.063291,429.508891,0.014690,0.033685,-0.250772,-0.098294,4260.224088828036656
"217200","1",119.876987,4.899985,0.004985,0.102204,606.508891,0.003058,0.016637,-0.267259,-0.112471,4308.410895792382689
"217630","1",119.873832,4.899546,0.015235,0.010336,350.508891,0.013308,0.026271,-0.104986,-0.036214,3958.094266058204539
"217631","1",119.874282,4.899544,0.011148,0.019599,370.508891,0.009221,0.025827,-0.121022,-0.047432,4006.177461752416548
"217632","1",119.874733,4.899542,0.010952,0.017502,375.508891,0.009025,0.023781,-0.126692,-0.049645,4054.305953817189675
"217633","1",119.875183,4.899541,0.006640,0.033196,391.508891,0.004713,0.020558,-0.170108,-0.072976,4102.478147336014445
"217634","1",119.875633,4.899539,0.006297,0.040160,432.508891,0.004370,0.019971,-0.175662,-0.075440,4150.692520020222219
"217635","1",119.876084,4.899537,0.014063,0.055659,481.508891,0.012136,0.023140,-0.231380,-0.092176,4198.947618203806087
"217636","1",119.876534,4.899535,0.013877,0.065738,443.508891,0.011950,0.021464,-0.243992,-0.096126,4247.242053071848204
"217637","1",119.876985,4.899533,0.010401,0.104216,604.508891,0.008474,0.025258,-0.286915,-0.115906,4295.574497169483948
"218067","1",119.873830,4.899095,0.013924,0.014012,377.508891,0.011997,0.024904,-0.098854,-0.034475,3944.750601818441282
"218068","1",119.874280,4.899093,0.010732,0.019404,378.508891,0.008805,0.027338,-0.103828,-0.040074,3992.994488852928953
"218069","1",119.874731,4.899091,0.010516,0.021085,379.508891,0.008589,0.025999,-0.116547,-0.046168,4041.279988015809977
"218070","1",119.875181,4.899089,0.013570,0.034094,423.508891,0.011643,0.026066,-0.161275,-0.063597,4089.605624649355377
"218071","1",119.875631,4.899087,0.016757,0.034176,433.508891,0.014830,0.024688,-0.180528,-0.067992,4137.969991796069735
"218072","1",119.876082,4.899085,0.020460,0.045978,425.508891,0.018533,0.025784,-0.242471,-0.089466,4186.371746404535770
"218073","1",119.876532,4.899083,0.015218,0.058373,436.508891,0.013291,0.023280,-0.243763,-0.094340,4234.809605814736642
"218074","1",119.876983,4.899081,0.001936,0.088432,541.508891,0.000009,0.018533,-0.244144,-0.106275,4283.282344452279176
"218504","1",119.873828,4.898643,0.008073,0.014489,377.508891,0.006146,0.018598,-0.094349,-0.037616,3931.996437384308592
"218505","1",119.874278,4.898641,0.006475,0.019636,366.508891,0.004548,0.024472,-0.100768,-0.042650,3980.394917659290968
"218506","1",119.874729,4.898639,0.011054,0.021631,373.508891,0.009127,0.027536,-0.119674,-0.047443,4028.831430266424832
"218507","1",119.875179,4.898637,0.014848,0.030140,420.508891,0.012921,0.025728,-0.160559,-0.061826,4077.304619058595108
"218508","1",119.875629,4.898635,0.014081,0.038877,462.508891,0.012154,0.023290,-0.177073,-0.068706,4125.813190620732712
"218509","1",119.876080,4.898633,0.013848,0.049826,489.508891,0.011921,0.026367,-0.212121,-0.084413,4174.355910732206212
"218510","1",119.876530,4.898631,0.016119,0.056675,466.508891,0.014192,0.023923,-0.242843,-0.093216,4222.931601073386446
"218511","1",119.876981,4.898629,0.004932,0.077330,514.508891,0.003005,0.018944,-0.219588,-0.093954,4271.539136145035627
"218941","1",119.873826,4.898191,0.009739,0.011651,373.508891,0.007812,0.025095,-0.088626,-0.033713,3919.837527012988630
"218942","1",119.874276,4.898189,0.006475,0.015418,348.508891,0.004548,0.027505,-0.094627,-0.040196,3968.384305054211382
"218943","1",119.874727,4.898187,0.005021,0.024373,378.508891,0.003094,0.026133,-0.103465,-0.045259,4016.965648730219073
"218944","1",119.875177,4.898185,0.011615,0.025327,400.508891,0.009688,0.022491,-0.138537,-0.054076,4065.580318194773099
"218945","1",119.875628,4.898183,0.006453,0.038949,458.508891,0.004526,0.019466,-0.158838,-0.067990,4114.227131366568756
"218946","1",119.876078,4.898181,0.010390,0.046707,493.508891,0.008463,0.019855,-0.186432,-0.075908,4162.904960666131956
"218947","1",119.876528,4.898179,0.016498,0.057319,539.508891,0.014571,0.026091,-0.212714,-0.081851,4211.612729932387083
"218948","1",119.876979,4.898177,0.007401,0.075860,502.508891,0.005474,0.023550,-0.223926,-0.094674,4260.349411575258273
"219378","1",119.873824,4.897739,0.007969,0.017420,385.508891,0.006042,0.026310,-0.097110,-0.039577,3908.279426328063437
"219379","1",119.874274,4.897737,0.008455,0.018485,359.508891,0.006528,0.028805,-0.099712,-0.040457,3956.968014049961766
"219380","1",119.874725,4.897735,0.006345,0.019029,366.508891,0.004418,0.027234,-0.107006,-0.045591,4005.687822362644056
"219381","1",119.875175,4.897733,0.007797,0.030928,424.508891,0.005870,0.024671,-0.152805,-0.064253,4054.437725058992328
"219382","1",119.875626,4.897732,0.005716,0.033766,436.508891,0.003789,0.028055,-0.157443,-0.069008,4103.216648767439438
"219383","1",119.876076,4.897730,0.005842,0.043297,477.508891,0.003915,0.027156,-0.162084,-0.070207,4152.023569938378387
